ID,SOURCEPARENTID,PARENTID,SOBJECTTYPE,FIELD,PERMISSIONSEDIT,PERMISSIONSREAD
01k3E0000094NjFQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Object_Header_vod__c,Rule_Object_Header_vod__c.VExternal_Id_vod__c,FALSE,TRUE
01k3E000008mmAqQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Multichannel_Message_vod__c,Multichannel_Message_vod__c.Event_Attendee_Status_vod__c,TRUE,TRUE
01k3E000008mlrEQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Country_vod__c,Country_vod__c.Alpha_2_Code_vod__c,TRUE,TRUE
01k3E000008mlrFQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Country_vod__c,Country_vod__c.Country_Name_vod__c,TRUE,TRUE
01k3E00000Ao8nWQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Audience_Type_Simple_Formula_HCPTS__c,FALSE,TRUE
01k3E00000Ao8nUQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Ariba_SOW_Number_HCPTS__c,TRUE,TRUE
01k3E00000Ao8npQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Entity_Reference_Id_vod__c,TRUE,TRUE
01k3E00000Ao8ntQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Furigana_vod__c,TRUE,TRUE
01k3E00000Ao8o1QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Online_Registration_Status_vod__c,TRUE,TRUE
01k3E00000Ao8o4QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E00000Ao8nRQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Activity_Type_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nyQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Audience_Type_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nXQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Can_Generate_Contract__c,TRUE,TRUE
01k3E00000Ao8nYQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.City_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nbQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Contract_Party_HCPTS__c,TRUE,TRUE
01k3E00000Ao8ncQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Contract_Party_Name_HCPTS__c,TRUE,TRUE
01k3E00000Ao8ndQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Contract_Subtype_HCPTS__c,TRUE,TRUE
01k3E00000Ao8neQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Contract_Type_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nfQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Country_HCPTS__c,TRUE,TRUE
01k3E00000Ao8ngQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Country_ref_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nhQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E00000Ao8nuQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Customer_Master_ID_HCPTS__c,FALSE,TRUE
01k3E00000Ao8nqQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.ESVisible_HCPTS__c,FALSE,TRUE
01k3E00000Ao8nkQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Email_HCPTS__c,FALSE,TRUE
01k3E00000Ao8nmQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Employer_Consent_Required_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nnQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Employer_Consent_Status_HCPTS__c,TRUE,TRUE
01k3E00000Ao8nvQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Language__c,TRUE,TRUE
01k3E00000Ao8nwQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
01k3E00000Ao8o5QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Phone_HCPTS__c,FALSE,TRUE
01k3E00000Ao8o9QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Professional_ID_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oAQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Registration_Status_HCPTS__c,FALSE,TRUE
01k3E00000Ao8oBQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Related_ICF_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oCQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Service_Type_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oGQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Specialty_HCPTS__c,FALSE,TRUE
01k3E00000Ao8oHQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Sponsorship_Letter_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oJQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.State_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oMQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Tax_Id_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oNQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Tax_Id_Type_HCPTS__c,TRUE,TRUE
01k3E00000Ao8oOQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Title_Formula_HCPTS__c,FALSE,TRUE
01k3E00000Ao8o7QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Zip_Code_HCPTS__c,TRUE,TRUE
01k3E00000Ao8njQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Account_vod__c,TRUE,TRUE
01k3E00000Ao8nVQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Attendee_Name_vod__c,TRUE,TRUE
01k3E00000Ao8naQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Contact_vod__c,TRUE,TRUE
01k3E00000Ao8noQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.End_Time_vod__c,TRUE,TRUE
01k3E00000Ao8nQQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Event_vod__c,TRUE,TRUE
01k3E00000Ao8nrQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E00000Ao8nzQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Meal_Preference_vod__c,TRUE,TRUE
01k3E00000Ao8o0QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E00000Ao8o3QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Organization_vod__c,TRUE,TRUE
01k3E00000Ao8oEQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Signature_Datetime_vod__c,TRUE,TRUE
01k3E00000Ao8oDQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Signature_vod__c,TRUE,TRUE
01k3E00000Ao8oFQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Signee_vod__c,TRUE,TRUE
01k3E00000Ao8oIQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Start_Time_vod__c,TRUE,TRUE
01k3E00000Ao8oRQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Status_vod__c,TRUE,TRUE
01k3E00000Ao8oKQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Stub_Mobile_Id_vod__c,TRUE,TRUE
01k3E00000Ao8oLQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Stub_SFDC_Id_vod__c,TRUE,TRUE
01k3E00000Ao8oQQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.User_vod__c,TRUE,TRUE
01k3E00000Ao8oSQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Vessel_Number_vod__c,TRUE,TRUE
01k3E00000Ao8nSQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Address_Line_1_vod__c,TRUE,TRUE
01k3E00000Ao8nTQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Address_Line_2_vod__c,TRUE,TRUE
01k3E00000Ao8nZQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.City_vod__c,TRUE,TRUE
01k3E00000Ao8niQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Credentials_vod__c,TRUE,TRUE
01k3E00000Ao8nlQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Email_vod__c,TRUE,TRUE
01k3E00000Ao8nsQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.First_Name_vod__c,TRUE,TRUE
01k3E00000Ao8nxQAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Last_Name_vod__c,TRUE,TRUE
01k3E00000Ao8o2QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Organization__c,TRUE,TRUE
01k3E00000Ao8o6QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Phone_vod__c,TRUE,TRUE
01k3E00000Ao8o8QAB,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Prescriber_vod__c,TRUE,TRUE
01k3E00000Ao8oPQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Title_vod__c,TRUE,TRUE
01k3E00000Ao8oTQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Walk_In_Reference_ID_vod__c,TRUE,TRUE
01k3E00000Ao8oUQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Walk_In_Status_vod__c,TRUE,TRUE
01k3E00000Ao8oVQAR,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Attendee_vod__c,EM_Attendee_vod__c.Zip_vod__c,TRUE,TRUE
01k3E00000AKSqnQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Cybergrant_ID_HCPTS__c,TRUE,TRUE
01k3E00000AKSqkQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Activity_Country_HCPTS__c,TRUE,TRUE
01k3E00000AKSqQQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Activity_Format_HCPTS__c,TRUE,TRUE
01k3E00000AKSqRQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Activity_Type_HCPTS__c,TRUE,TRUE
01k3E00000AKSqXQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Approval_Status_HCPTS__c,TRUE,TRUE
01k3E00000AKSqYQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Approving_User_HCPTS__c,TRUE,TRUE
01k3E00000AKSqhQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Company_Code_Currency_HCPTS__c,FALSE,TRUE
01k3E00000AKSqgQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Company_Code_HCPTS__c,TRUE,TRUE
01k3E00000AKSqUQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_Address_Line_1__c,TRUE,TRUE
01k3E00000AKSqVQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_Address_Line_2_HCPTS__c,TRUE,TRUE
01k3E00000AKSqdQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_City_HCPTS__c,TRUE,TRUE
01k3E00000AKSr1QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_Name_HCPTS__c,TRUE,TRUE
01k3E00000AKSr5QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_Postal_Code_HCPTS__c,TRUE,TRUE
01k3E00000AKSrDQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Congress_State_Province_HCPTS__c,TRUE,TRUE
01k3E00000AKSqiQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Copayment_HCPTS__c,TRUE,TRUE
01k3E00000AKSqjQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Cost_Center_Code_HCPTS__c,TRUE,TRUE
01k3E00000AKSqlQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E00000AKSqmQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Currency_HCPTS__c,TRUE,TRUE
01k3E00000AKSqoQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Delegate_Sharing_rights_to_Processor__c,TRUE,TRUE
01k3E00000AKSqpQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Description_HCPTS__c,TRUE,TRUE
01k3E00000AKSqsQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Estimated_Number_of_Activities_HCPTS__c,TRUE,TRUE
01k3E00000AKSqwQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Fields_For_Approval_1_HCPTS__c,TRUE,TRUE
01k3E00000AKSqvQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Fields_For_Approval_HCPTS__c,TRUE,TRUE
01k3E00000AKSqxQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Funding_Country_HCPTS__c,TRUE,TRUE
01k3E00000AKSqyQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Initiating_BU_HCPTS__c,TRUE,TRUE
01k3E00000AKSqzQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Is_Joint_Venture_Activity_HCPTS__c,TRUE,TRUE
01k3E00000AKSqWQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Joint_Venture_Detail_HCPTS__c,TRUE,TRUE
01k3E00000AKSr0QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
01k3E00000AKSr2QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Need_ID_HCPTS__c,FALSE,TRUE
01k3E00000AKSr3QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Need_Owner_HCPTS__c,TRUE,TRUE
01k3E00000AKSr4QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Participant_Count_HCPTS__c,TRUE,TRUE
01k3E00000AKSrBQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Processor_HCPTS__c,TRUE,TRUE
01k3E00000AKSr7QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Promotional_HCPTS__c,TRUE,TRUE
01k3E00000AKSqbQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Regulatory_Reviwer_HCPTS__c,TRUE,TRUE
01k3E00000AKSr9QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Reviewing_User_HCPTS__c,TRUE,TRUE
01k3E00000AKSrAQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Scope_HCPTS__c,TRUE,TRUE
01k3E00000AKSrEQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Therapeutic_Area_HCPTS__c,TRUE,TRUE
01k3E00000AKSrFQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Topic_HCPTS__c,TRUE,TRUE
01k3E00000AKSrHQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Version_HCPTS__c,TRUE,TRUE
01k3E00000AKSrIQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.WBS_Number_HCPTS__c,TRUE,TRUE
01k3E00000AKSqSQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Actual_Expenses_vod__c,TRUE,TRUE
01k3E00000AKSqTQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Actual_Remaining_vod__c,FALSE,TRUE
01k3E00000AKSqaQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Budget_Identifier_vod__c,TRUE,TRUE
01k3E00000AKSqcQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Child_Budget_Allocation_vod__c,TRUE,TRUE
01k3E00000AKSqeQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Committed_Expenses_vod__c,TRUE,TRUE
01k3E00000AKSqfQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Committed_Remaining_vod__c,FALSE,TRUE
01k3E00000AKSqqQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.End_Date_vod__c,TRUE,TRUE
01k3E00000AKSqrQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Estimated_Expenses_vod__c,TRUE,TRUE
01k3E00000AKSqtQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Estimated_Remaining_vod__c,FALSE,TRUE
01k3E00000AKSquQAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.External_ID_vod__c,TRUE,TRUE
01k3E00000AKSr8QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Parent_Budget_vod__c,TRUE,TRUE
01k3E00000AKSr6QAH,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Product_vod__c,TRUE,TRUE
01k3E00000AKSrCQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Start_Date_vod__c,TRUE,TRUE
01k3E00000AKSqZQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Status_vod__c,TRUE,TRUE
01k3E00000AKSrGQAX,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Budget_vod__c,EM_Budget_vod__c.Total_Budget_vod__c,TRUE,TRUE
01k3E000008mm2kQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Active_HCPTS__c,FALSE,TRUE
01k3E000008mm2rQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Applicable_Activity_Status_HCPTS__c,TRUE,TRUE
01k3E000008mm2lQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Approval_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2gQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Category_HCPTS__c,TRUE,TRUE
01k3E000008mm2mQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Channel_HCPTS__c,TRUE,TRUE
01k3E000008mm2xQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Created_By_HCTPS__c,FALSE,TRUE
01k3E000008mm2hQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Easy_Search_Field_HCPTS__c,TRUE,TRUE
01k3E000008mm2nQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Expiration_Date_HCPTS__c,TRUE,TRUE
01k3E000008mm2aQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Item_Id_HCPTS__c,TRUE,TRUE
01k3E000008mm2sQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Item_Location_HCPTS__c,TRUE,TRUE
01k3E000008mm2oQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Item_Type__c,TRUE,TRUE
01k3E000008mm2wQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Last_Modified_By_HCPTS__c,FALSE,TRUE
01k3E000008mm2uQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Mandated_Completion_Status_HCPTS__c,TRUE,TRUE
01k3E000008mm2tQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Mandatory_HCPTS__c,TRUE,TRUE
01k3E000008mm2pQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Notes_HCPTS__c,TRUE,TRUE
01k3E000008mm2qQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Purpose_HCPTS__c,TRUE,TRUE
01k3E000008mm2iQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Requires_Attachment_HCPTS__c,TRUE,TRUE
01k3E000008mm2fQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Service_Subtype__c,TRUE,TRUE
01k3E000008mm2eQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,EM_Catalog_vod__c,EM_Catalog_vod__c.Service_Type_HCPTS__c,TRUE,TRUE
